OID_,UID,Xsugg,Ysugg,Type_,Unit,Walker,PassGrid,Section_,SherdNo,VesselPart,PartType,VesselType,OtherType,Thickness,Coarseness,MaxSize,Feature,Comments,FabricType,MNLN,FNEB1,EB2,LPrePal,FPal,SPal,TPal,PPalPG,Geom,Arch,Class,Hell,ERom,MRom,LRom,EByz,MByz,EVen,MVen,LVen,Recent,Other,DDLat,DDLon,ORIG_OID
,7765-1915-V-5,707760.599999999976717,3971910.500000000000000,grid,7765-1915,29,36,V,5,B,U,U,U,M,C,4.000000000000000,Y,Plastic band?,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86941726,23.30119867,8383
,7765-1915-V-6,707766.199999999953434,3971915.799999999813735,grid,7765-1915,29,36,V,6,B,U,U,U,M,C,3.000000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86946382,23.30126204,8384
,7765-1915-V-7,707769.900000000023283,3971917.700000000186265,grid,7765-1915,29,36,V,7,B,U,U,U,M,C,2.100000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86948015,23.30130348,8385
,7765-1915-V-8,707765.900000000023283,3971913.799999999813735,grid,7765-1915,29,36,V,8,B,U,U,U,M,C,2.500000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86944587,23.30125819,8386
,7765-1915-V-9,707763.300000000046566,3971914.299999999813735,grid,7765-1915,29,36,V,9,B,U,U,U,M,C,3.100000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86945092,23.30122955,8387
,7765-1925-V-1,707769.400000000023283,3971925.399999999906868,grid,7765-1925,49,36,V,1,B,U,U,U,M,C,1.500000000000000,N,,SHA?,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35.86954963,23.30129996,8388
,7765-1935-V-2,707763.199999999953434,3971936.000000000000000,grid,7765-1935,58,36,V,2,B,U,U,U,M,C,2.600000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86964644,23.30123409,8389
,7765-2135-V-1,707767.900000000023283,3972138.000000000000000,grid,7765-2135,110,46,V,1,Stem,U,SOpe,Kylix,M,M,3.400000000000000,Y,Pre-firing hole through stem,MUT,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87146523,23.30133876,8390
,7765-2135-V-2,707762.800000000046566,3972131.399999999906868,grid,7765-2135,110,46,V,2,Ba,U,U,U,M,C,3.800000000000000,Y,,SAT(c-d?),0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87140685,23.30128060,8391
,7765-2135-V-3,707767.599999999976717,3972136.399999999906868,grid,7765-2135,110,46,V,3,B,U,U,U,M,C,3.000000000000000,N,,CAL(b-c?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87145088,23.30133503,8392
,7765-2135-V-4,707769.400000000023283,3972133.600000000093132,grid,7765-2135,110,46,V,4,B,U,U,U,Tn,F,2.000000000000000,N,,MUT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87142527,23.30135422,8393
,7765-2135-V-7,707766.099999999976717,3972135.700000000186265,grid,7765-2135,110,46,V,7,B,U,U,U,M,C,4.100000000000000,N,,GRO?,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35.87144489,23.30131824,8394
,7765-2135-V-9,707762.599999999976717,3972130.399999999906868,grid,7765-2135,110,46,V,9,B,U,U,U,Tn,M,3.400000000000000,N,,GRO?,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87139788,23.30127812,8395
,7765-2145-S-1,707761.599999999976717,3972140.100000000093132,grid,7765-2145,112,46,S,1,H?,U,U,U,Tn,C,1.700000000000000,Y,"Either handle end or small round plastic addition as decoration. Coarse, grainy matrix.",SAT(a-b?),0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87148548,23.30126958,8396
,7765-2145-V-1,707770.000000000000000,3972140.100000000093132,grid,7765-2145,112,46,V,1,B,U,U,U,M,C,6.200000000000000,Y,Plain plastic band (ASP PB1b),GRO?,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87148370,23.30136256,8397
,7765-2145-V-10,707767.800000000046566,3972146.500000000000000,grid,7765-2145,112,46,V,10,B,U,U,U,M,C,1.700000000000000,N,,CAL(b-c?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87154182,23.30133987,8398
,7765-2145-V-11,707764.400000000023283,3972141.100000000093132,grid,7765-2145,112,46,V,11,B,U,U,U,M,C,2.400000000000000,N,,CAL(b-c?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87149390,23.30130083,8399
,7765-2145-V-12,707766.000000000000000,3972146.799999999813735,grid,7765-2145,112,46,V,12,Ba,U,U,U,Tn,F,3.100000000000000,Y,,FIN,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87154491,23.30132003,8400
,7765-2145-V-13,707761.500000000000000,3972140.200000000186265,grid,7765-2145,112,46,V,13,B,U,U,U,M,C,2.500000000000000,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87148640,23.30126850,8401
,7765-2145-V-14,707767.199999999953434,3972142.100000000093132,grid,7765-2145,112,46,V,14,B,U,U,U,M,C,2.900000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87150231,23.30133208,8402
,7765-2145-V-15,707770.000000000000000,3972147.600000000093132,grid,7765-2145,112,46,V,15,B,U,U,U,M,M,2.000000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87155127,23.30136451,8403
,7765-2145-V-16,707769.300000000046566,3972144.700000000186265,grid,7765-2145,112,46,V,16,B,U,U,U,Tn,F,3.000000000000000,N,,FIN,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87152529,23.30135601,8404
,7765-2145-V-17,707765.599999999976717,3972142.500000000000000,grid,7765-2145,112,46,V,17,R,U,SOpe?,U,Tn,F,2.400000000000000,Y,,FIN,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87150625,23.30131448,8405
,7765-2145-V-18,707766.000000000000000,3972146.700000000186265,grid,7765-2145,112,46,V,18,B,U,U,U,M,M,2.100000000000000,N,,GRO?,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87154401,23.30132000,8406
,7765-2145-V-19,707762.900000000023283,3972141.700000000186265,grid,7765-2145,112,46,V,19,B,U,U,U,M,M,2.200000000000000,N,,GRO?,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87149962,23.30128439,8407
,7765-2145-V-20,707766.400000000023283,3972147.799999999813735,grid,7765-2145,112,46,V,20,R,U,JOpe,Bridge-spouted Jar?,M,M,3.900000000000000,Y,Slight ledge below rim,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87155383,23.30132472,8408
,7765-2145-V-21,707766.800000000046566,3972142.100000000093132,grid,7765-2145,112,46,V,21,B,U,U,U,M,M,3.900000000000000,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87150240,23.30132766,8409
,7765-2145-V-22,707763.800000000046566,3972145.000000000000000,grid,7765-2145,112,46,V,22,Ba,U,U,U,M,C,3.500000000000000,Y,,OUT?,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87152916,23.30129521,8410
,7765-2145-V-23,707760.300000000046566,3972147.600000000093132,grid,7765-2145,112,46,V,23,B,U,U,U,M,M,1.900000000000000,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87155332,23.30125715,8411
,7765-2145-V-3,707766.300000000046566,3972140.100000000093132,grid,7765-2145,112,46,V,3,Ba,U,U,U,M,C,3.200000000000000,Y,Flaring base; mudstone inlcusions and perhaps lots of carbonates? Coarse matrix.,OUT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87148448,23.30132160,8412
,7765-2145-V-4,707768.099999999976717,3972142.700000000186265,grid,7765-2145,112,46,V,4,B,U,U,U,M,C,4.200000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87150752,23.30134220,8413
,7765-2145-V-5,707766.699999999953434,3972145.799999999813735,grid,7765-2145,112,46,V,5,B,U,U,U,M,C,3.100000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87153575,23.30132752,8414
,7765-2145-V-6,707762.800000000046566,3972141.700000000186265,grid,7765-2145,112,46,V,6,B,U,U,U,M,C,3.000000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87149964,23.30128328,8415
,7765-2145-V-7,707766.000000000000000,3972146.100000000093132,grid,7765-2145,112,46,V,7,B,U,U,U,M,C,2.600000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87153860,23.30131985,8416
,7765-2145-V-8,707764.599999999976717,3972149.299999999813735,grid,7765-2145,112,46,V,8,B,U,U,U,M,C,3.000000000000000,N,,CAL(a?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87156773,23.30130518,8417
,7765-2145-V-9,707767.699999999953434,3972141.200000000186265,grid,7765-2145,112,46,V,9,B,U,U,U,M,C,1.400000000000000,N,,CAL(a?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87149410,23.30133738,8418
,7765-2155-S-2,707763.199999999953434,3972152.799999999813735,grid,7765-2155,111,46,S,2,Ba,U,U,U,M,C,4.000000000000000,Y,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87159955,23.30129060,8419
,7765-2155-S-3,707762.099999999976717,3972152.700000000186265,grid,7765-2155,111,46,S,3,H,U,U,U,M,C,2.900000000000000,Y,Round in section,CAL(a?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87159889,23.30127840,8420
,7765-2155-S-4,707760.699999999953434,3972155.200000000186265,grid,7765-2155,111,46,S,4,H,U,U,U,M,C,3.100000000000000,Y,,CAL(b-c?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87162171,23.30126355,8421
,7765-2155-V-1,707766.300000000046566,3972159.500000000000000,grid,7765-2155,111,46,V,1,Ba?,U,U,U,M,C,5.500000000000000,Y,,CAL(a?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87165926,23.30132666,8422
,7765-2155-V-10,707762.699999999953434,3972154.399999999906868,grid,7765-2155,111,46,V,10,B,U,U,U,Tn,M,1.800000000000000,N,"Dark brown, slightly micaceous",,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,35.87161407,23.30128548,8423
,7765-2155-V-2,707767.500000000000000,3972155.799999999813735,grid,7765-2155,111,46,V,2,R,U,SOpe,Sauceboat?,Tn,F,3.000000000000000,Y,"Slightly irregular, slightly rolled rim",GRO,0,0,40,20,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87162567,23.30133898,8424
,7765-2155-V-3,707762.099999999976717,3972157.600000000093132,grid,7765-2155,111,46,V,3,B,U,U,U,M,M,3.500000000000000,N,,GRO?,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,35.87164303,23.30127968,8425
,7765-2155-V-4,707769.300000000046566,3972157.500000000000000,grid,7765-2155,111,46,V,4,B,U,U,U,Tn,C,2.400000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87164060,23.30135934,8426
,7765-2155-V-5,707765.599999999976717,3972157.000000000000000,grid,7765-2155,111,46,V,5,B,U,U,U,Tn,F,2.600000000000000,Y,Possibly some dark paint?,FIN,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87163688,23.30131826,8427
,7765-2155-V-6,707764.800000000046566,3972151.799999999813735,grid,7765-2155,111,46,V,6,B,U,U,U,Tn,F,2.500000000000000,N,,MUT?,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87159021,23.30130805,8428
,7765-2155-V-7,707764.599999999976717,3972152.100000000093132,grid,7765-2155,111,46,V,7,B,U,U,U,M,C,2.600000000000000,N,,CAL(b-c?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87159295,23.30130591,8429
,7765-2155-V-8,707768.900000000023283,3972151.200000000186265,grid,7765-2155,111,46,V,8,B,U,U,U,Tn,C,1.800000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87158393,23.30135327,8430
,7765-2155-V-9,707766.800000000046566,3972157.399999999906868,grid,7765-2155,111,46,V,9,B,U,U,U,Tn,C,1.800000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87164023,23.30133165,8431
,7765-2165-V-1,707763.900000000023283,3972162.700000000186265,grid,7765-2165,2,46,V,1,B,U,U,U,Tn,C,1.200000000000000,N,,CAL(b-c?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87168859,23.30130093,8432
,7765-2165-V-2,707767.099999999976717,3972160.799999999813735,grid,7765-2165,2,46,V,2,B,U,U,U,M,C,2.900000000000000,N,"Coarse, grainy matrix.",SAT(a-b?),0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87167080,23.30133585,8433
,7765-2175-S-1,707763.599999999976717,3972173.500000000000000,grid,7765-2175,110,46,S,1,L,U,CPot,U,M,C,7.400000000000000,Y,Slender elliptical,SAT,0,0,0,20,35,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87178595,23.30130042,8434
,7775-1895-S-1,707774.300000000046566,3971897.600000000093132,grid,7775-1895,58,36,S,1,Ba,BF,U,U,M,M,3.700000000000000,Y,Bevelling above base; base diameter 6 cm,MUT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86929814,23.30134694,8435
,7775-1895-S-2,707776.900000000023283,3971897.899999999906868,grid,7775-1895,58,36,S,2,Ba,BF,U,U,Tk,C,6.300000000000000,Y,Thick incised lines on interior base. Possible repair holes.,GRO,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86930029,23.30137580,8436
,7775-1895-V-1,707771.900000000023283,3971892.000000000000000,grid,7775-1895,58,36,V,1,H,U,U,U,M,C,3.800000000000000,Y,Handle scar from thick ovoid section of medium sized vessel,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86924820,23.30131892,8437
,7775-1895-V-2,707775.300000000046566,3971891.399999999906868,grid,7775-1895,58,36,V,2,B,U,U,U,M,C,3.100000000000000,N,,MUT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86924207,23.30135640,8438
,7775-1905-V-1,707773.900000000023283,3971904.799999999813735,grid,7775-1905,7,36,V,1,H,HH?,U,U,Tk,C,6.500000000000000,Y,Thick ovoid section handle from medium to large vessel,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86936309,23.30134439,8439
,7775-1905-V-2,707776.300000000046566,3971905.200000000186265,grid,7775-1905,7,36,V,2,B,U,U,U,M,C,4.900000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86936618,23.30137106,8440
,7775-1915-V-10,707779.400000000023283,3971911.200000000186265,grid,7775-1915,47,36,V,10,B,U,U,U,M,C,2.000000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86941958,23.30140694,8441
,7775-1915-V-11,707776.599999999976717,3971919.000000000000000,grid,7775-1915,47,36,V,11,B,U,U,U,M,C,2.700000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86949044,23.30137798,8442
,7775-1915-V-12,707771.500000000000000,3971913.000000000000000,grid,7775-1915,47,36,V,12,B,U,U,U,M,C,1.800000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86943747,23.30131997,8443
,7775-1915-V-13,707773.800000000046566,3971919.799999999813735,grid,7775-1915,47,36,V,13,B,U,U,U,M,C,1.900000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86949824,23.30134720,8444
,7775-1915-V-6,707773.699999999953434,3971912.200000000186265,grid,7775-1915,47,36,V,6,B,U,U,U,M,C,1.300000000000000,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86942980,23.30134411,8445
,7775-1915-V-7,707771.500000000000000,3971916.799999999813735,grid,7775-1915,47,36,V,7,B,U,U,U,M,C,1.700000000000000,N,,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86947171,23.30132096,8446
,7775-1915-V-8,707772.599999999976717,3971917.299999999813735,grid,7775-1915,47,36,V,8,B,U,U,U,M,C,1.300000000000000,N,,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86947598,23.30133326,8447
,7775-1915-V-9,707778.599999999976717,3971919.399999999906868,grid,7775-1915,47,36,V,9,B,U,U,U,M,C,2.500000000000000,N,,CAL,0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86949362,23.30140022,8448
,7775-1925-V-3,707774.000000000000000,3971929.500000000000000,grid,7775-1925,29,36,V,3,B,U,U,U,M,C,1.200000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86958559,23.30135194,8449
,7775-1925-V-4,707775.400000000023283,3971924.799999999813735,grid,7775-1925,29,36,V,4,B,U,U,U,M,C,1.000000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86954295,23.30136621,8450
,7775-1935-V-1,707779.800000000046566,3971936.000000000000000,grid,7775-1935,49,36,V,1,R,U,U,U,M,M,2.100000000000000,Y,Rim diameter c. 15 cm; may be later fabric,SAT(c?),0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86964291,23.30141783,8451
,7775-2135-S-1,707779.900000000023283,3972138.799999999813735,grid,7775-2135,112,46,S,1,Ba,U,U,U,M,C,3.200000000000000,Y,,SAT(c?),0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87146989,23.30147179,8452
,7775-2135-S-2,707776.000000000000000,3972130.200000000186265,grid,7775-2135,112,46,S,2,H,U,U,U,M,C,3.600000000000000,Y,Rounded ovoid in section,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87139324,23.30142639,8453
,7775-2135-V-1,707772.699999999953434,3972132.600000000093132,grid,7775-2135,112,46,V,1,B,U,U,U,M,C,1.600000000000000,N,,MUT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87141556,23.30139049,8454
,7775-2135-V-10,707778.900000000023283,3972138.700000000186265,grid,7775-2135,112,46,V,10,B,U,U,U,M,M,3.100000000000000,N,,SAT(c?),0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35.87146920,23.30146070,8455
,7775-2135-V-11,707773.300000000046566,3972130.899999999906868,grid,7775-2135,112,46,V,11,H,HV,U,U,Tn,F,2.100000000000000,Y,Strap handle,FIN?,0,0,0,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35.87140012,23.30139668,8456
,7775-2135-V-12,707778.900000000023283,3972134.899999999906868,grid,7775-2135,112,46,V,12,B,U,U,U,Tn,F,3.900000000000000,Y,Carinated piece,FIN,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87143496,23.30145971,8457
,7775-2135-V-13,707779.400000000023283,3972133.799999999813735,grid,7775-2135,112,46,V,13,R,U,SOpe?,U,Tn,F,2.700000000000000,Y,,FIN,0,0,0,20,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87142495,23.30146496,8458
,7775-2135-V-14,707772.800000000046566,3972133.600000000093132,grid,7775-2135,112,46,V,14,B,U,U,U,Tn,F,3.200000000000000,N,,FIN?,0,0,0,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35.87142455,23.30139185,8459
,7775-2135-V-15,707772.000000000000000,3972138.799999999813735,grid,7775-2135,112,46,V,15,Ba,U,SOpe?,U,Tn,F,1.900000000000000,Y,,FIN,0,0,0,20,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87147156,23.30138435,8460
,7775-2135-V-2,707776.300000000046566,3972136.100000000093132,grid,7775-2135,112,46,V,2,B,U,U,U,M,C,2.000000000000000,N,,CAL(b-c?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87144633,23.30143124,8461
,7775-2135-V-3,707772.599999999976717,3972137.500000000000000,grid,7775-2135,112,46,V,3,B,U,U,U,M,C,3.500000000000000,N,,CAL(b-c?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87145972,23.30139066,8462
,7775-2135-V-4,707774.199999999953434,3972136.200000000186265,grid,7775-2135,112,46,V,4,B,U,U,U,M,F,3.600000000000000,N,Buff,,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,35.87144767,23.30140803,8463
,7775-2135-V-6,707771.900000000023283,3972135.299999999813735,grid,7775-2135,112,46,V,6,B,U,U,U,M,C,3.100000000000000,N,"Coarse, grainy matrix.",SAT(a-b?),0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87144005,23.30138233,8464
,7775-2135-V-7,707770.800000000046566,3972136.899999999906868,grid,7775-2135,112,46,V,7,B,U,U,U,M,C,4.500000000000000,N,"Coarse, grainy matrix.",SAT(a-b?),0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87145470,23.30137058,8465
,7775-2135-V-9,707772.900000000023283,3972134.600000000093132,grid,7775-2135,112,46,V,9,B,U,U,U,M,M,2.900000000000000,N,,SAT(c?),0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35.87143354,23.30139322,8466
,7775-2145-S-1,707772.500000000000000,3972148.799999999813735,grid,7775-2145,111,46,S,1,Ba,U,U,U,M,C,3.100000000000000,Y,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87156155,23.30139249,8467
,7775-2145-S-2,707773.800000000046566,3972146.100000000093132,grid,7775-2145,111,46,S,2,H,HV,U,U,Tn,F,2.100000000000000,Y,Strap handle,FIN,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87153695,23.30140618,8468
,7775-2145-S-3,707777.900000000023283,3972148.700000000186265,grid,7775-2145,111,46,S,3,H,U,U,U,M,C,3.000000000000000,Y,Pushed-through handle. Round in section.,CAL(b-c?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87155950,23.30145224,8469
,7775-2145-S-4,707770.800000000046566,3972142.500000000000000,grid,7775-2145,111,46,S,4,Ba?,U,U,U,M,C,4.100000000000000,Y,,CAL(a?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87150515,23.30137204,8470
,7775-2145-S-5,707771.699999999953434,3972147.799999999813735,grid,7775-2145,111,46,S,5,R,U,JOpe,Bridge-spouted Jar?,Tn,C,2.000000000000000,Y,Like KIP JT11C?,CAL(a?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87155271,23.30138338,8471
,7775-2145-S-6,707777.900000000023283,3972145.500000000000000,grid,7775-2145,111,46,S,6,B,U,U,U,Tn,F,2.900000000000000,Y,Possibly some dark paint?,FIN?,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,35.87153067,23.30145140,8472
,7775-2145-S-7,707775.699999999953434,3972145.299999999813735,grid,7775-2145,111,46,S,7,B,U,U,U,Tn,F,3.300000000000000,Y,Lug or spout scar??,FIN,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87152934,23.30142700,8473
,7775-2145-V-4,707779.099999999976717,3972145.600000000093132,grid,7775-2145,111,46,V,4,B,U,U,U,M,C,4.000000000000000,N,Unusual dark brown firing,SAT?,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35.87153132,23.30146471,8474
,7775-2145-V-5,707776.500000000000000,3972148.700000000186265,grid,7775-2145,111,46,V,5,B,U,U,U,M,C,2.100000000000000,N,,MUT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87155980,23.30143674,8475
,7775-2145-V-6,707775.900000000023283,3972148.000000000000000,grid,7775-2145,111,46,V,6,B,U,U,U,Tn,C,1.600000000000000,N,,CAL(a?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87155362,23.30142992,8476
,7775-2145-V-8,707778.800000000046566,3972142.600000000093132,grid,7775-2145,111,46,V,8,B,U,U,U,Tn,C,2.900000000000000,N,,CAL(a?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87150435,23.30146061,8477
,7775-2155-S-1,707778.500000000000000,3972155.600000000093132,grid,7775-2155,2,46,S,1,Ba?,U,JOpe,Beehive?,M,C,4.900000000000000,Y,Finger impressions in lattice,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87162153,23.30146068,8478
,7775-2155-S-2,707778.400000000023283,3972159.799999999813735,grid,7775-2155,2,46,S,2,B,Sho,JCon,U,M,C,4.000000000000000,Y,A more crystalline version of this fabric?,SHA,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87165939,23.30146067,8479
,7775-2155-S-3,707771.599999999976717,3972152.799999999813735,grid,7775-2155,2,46,S,3,B,U,U,U,M,C,2.100000000000000,Y,Finger impressions (ASP PB2b?),GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87159777,23.30138358,8480
